date,arbnet_density_skew,arbnet,ackerer,bs,arbnet_density
2019-02-18,8.235762596130371,49.008419036865234,13.699667930603027,14.285157203674316,9.832114219665527
2019-02-19,7.339304447174072,45.574886322021484,10.960437774658203,13.253703117370605,8.663652420043945
2019-02-20,4.337291717529297,48.398921966552734,11.847901344299316,14.262788772583008,9.260672569274902
2019-02-21,5.191511154174805,47.11365509033203,19.436851501464844,14.930000305175781,9.322240829467773
2019-02-22,3.6010584831237793,48.02262496948242,5.826338768005371,15.182249069213867,8.336959838867188
2019-02-25,4.93307638168335,46.22716522216797,67.37641143798828,15.838603973388672,11.14183521270752
2019-02-26,6.525751113891602,46.90361022949219,8.539857864379883,15.721214294433594,9.526216506958008
2019-02-27,11.98442554473877,47.83487319946289,12.539834022521973,18.346845626831055,13.16707706451416
2019-02-28,13.981441497802734,49.81783676147461,17.83574676513672,19.639814376831055,14.28529167175293
2019-03-01,15.498560905456543,50.3441047668457,14.983770370483398,18.534873962402344,16.307987213134766
2019-03-05,19.10136604309082,54.18090057373047,20.36678123474121,22.885967254638672,18.54014015197754
2019-03-06,18.25821304321289,54.265716552734375,21.107227325439453,23.03196907043457,17.854740142822266
2019-03-07,15.398157119750977,46.34722900390625,12.887659072875977,19.10115623474121,17.042369842529297
2019-03-08,17.43271255493164,53.65747833251953,18.40162467956543,24.627017974853516,17.847030639648438
2019-03-11,14.624224662780762,55.235355377197266,19.828317642211914,23.525901794433594,17.81256103515625
2019-03-12,16.262866973876953,50.51191711425781,17.7604923248291,24.453336715698242,19.533340454101562
2019-03-13,12.272809982299805,49.24320602416992,13.891555786132812,19.286134719848633,14.462355613708496
2019-03-14,10.280091285705566,47.86964416503906,10.488097190856934,18.87066650390625,15.387195587158203
2019-03-15,20.8226375579834,57.89527130126953,27.677967071533203,28.96776008605957,21.72111701965332
2019-03-18,20.803184509277344,59.52170944213867,28.98906707763672,27.14265251159668,22.245155334472656
2019-03-19,22.323171615600586,55.11634826660156,28.487958908081055,27.60017204284668,24.592636108398438
2019-03-20,14.306689262390137,46.01024627685547,25.673137664794922,22.732650756835938,17.265817642211914
2019-03-22,24.64866065979004,58.20037078857422,24.82269859313965,28.783594131469727,24.851123809814453
2019-03-25,14.065723419189453,48.89466094970703,17.56437873840332,19.414878845214844,18.533180236816406
